Generacja,Bot_ID,Punkty,town_size,feudal_wood_percent,feudal_gold_percent,feudal_stone_percent,feudal_food_percent,castle_wood_percent,castle_gold_percent,castle_stone_percent,castle_food_percent,feudal_vills,castle_vills,boar_hunting,boar_hunters,build_market,build_blacksmith,build_archery,build_stable,build_tower,build_palisade,build_castle,build_siege,militia_count,archer_count,skirm_count,scout_count,spearman_count,knight_count,ram_count,attack_group_size,target_eco,attack_percent,min_attack_group,army_size_with_siege,army_size_no_siege,retreat_threshold,attack_groups,feudal_aggression,tech_loom,tech_wheelbarrow,tech_double_axe,tech_horse_collar,tech_gold_mining,tech_fletching,tech_padded_archer,tech_forging,tech_scale_mail,tech_bloodlines
418,15,2511,33,60,0,1,45,1,14,1,49,19,33,0,7,0,0,1,0,1,1,1,0,5,7,24,10,12,8,1,0,0,47,51,22,55,2,1,1,0,1,1,0,0,1,0,1,1,0
418,89,2509,29,38,8,2,52,23,23,13,41,26,40,1,7,1,1,0,0,1,1,0,0,5,35,3,8,3,21,4,33,0,63,17,21,35,15,1,1,0,0,1,1,1,1,0,0,0,1
418,61,2500,21,54,9,1,51,17,25,0,55,17,71,0,7,0,0,0,1,0,0,0,1,37,30,25,12,11,26,0,1,1,55,47,7,51,9,0,0,0,1,0,0,0,1,0,1,0,0
418,63,2490,40,53,2,10,42,29,14,1,44,16,71,0,7,0,1,1,0,0,1,0,1,1,11,24,14,10,15,1,0,0,55,59,15,51,14,1,0,0,1,0,1,1,1,0,1,0,0
418,43,2488,26,58,2,1,41,1,31,1,52,16,80,1,7,0,0,0,0,1,0,1,1,35,31,32,10,11,15,0,0,0,63,50,1,61,2,0,0,0,1,0,1,1,0,1,0,1,1
418,79,2460,36,54,4,0,42,21,37,1,43,16,77,1,7,0,1,0,1,1,1,0,0,37,7,25,11,11,26,1,1,1,49,62,13,48,9,0,1,1,1,1,1,1,0,1,1,0,0
418,49,2443,33,63,0,1,40,0,19,0,48,17,71,1,7,1,0,1,1,1,0,1,1,7,33,24,3,12,24,1,1,1,47,51,12,51,9,0,0,1,0,1,0,1,0,0,0,0,1
418,4,2417,30,59,5,0,37,14,28,0,52,21,71,0,7,1,0,1,1,0,1,1,0,40,40,19,8,11,21,0,1,1,49,22,11,37,9,0,0,1,1,1,1,0,1,1,0,1,1
418,27,2400,26,63,10,2,40,25,19,8,43,18,33,0,7,1,0,1,1,1,1,1,0,2,11,26,2,25,24,0,1,1,51,24,17,37,2,1,1,0,0,1,1,1,0,1,0,1,0
418,7,2397,26,58,2,1,41,30,28,14,32,26,80,0,7,1,1,0,1,1,1,1,1,3,7,24,8,15,26,5,1,0,73,8,17,44,2,0,1,1,0,1,0,1,0,1,0,0,1
418,2,2373,21,54,8,0,35,17,29,0,52,17,71,0,7,0,0,1,1,1,0,1,0,37,33,25,8,11,24,0,1,0,53,50,11,51,9,0,0,0,0,1,1,1,0,1,0,1,0
418,5,2373,33,68,0,1,45,0,19,1,48,19,80,0,7,1,0,1,1,1,1,1,0,7,39,24,3,12,14,1,1,0,47,51,12,55,9,0,1,1,1,1,0,0,1,0,0,0,1
418,16,2365,32,59,5,1,37,14,21,0,49,25,66,0,7,1,1,1,0,0,1,1,0,40,40,19,8,24,21,1,0,1,44,22,18,40,9,1,0,0,1,1,1,1,1,0,0,0,1
418,92,2363,28,40,10,5,45,36,20,15,29,23,30,0,5,1,0,1,1,1,0,1,0,2,37,3,3,20,18,3,21,0,88,5,22,44,1,4,1,0,0,1,1,1,0,1,0,1,1
418,74,2355,25,63,12,0,39,1,23,0,45,19,33,1,7,0,1,0,0,0,0,0,0,7,11,28,10,25,8,1,1,1,54,56,22,61,2,1,1,1,1,1,0,0,0,0,0,1,0
418,19,2333,27,35,6,4,49,35,13,8,44,21,71,1,7,1,1,0,1,1,1,0,1,0,14,32,15,14,11,8,11,0,61,11,21,62,15,4,1,1,0,1,1,0,1,1,0,0,0
418,91,2332,20,30,9,5,56,23,16,6,55,18,30,0,5,0,1,1,0,0,1,1,1,4,29,5,6,14,22,5,27,0,67,9,15,39,0,3,0,0,0,1,0,1,1,1,0,0,1
418,82,2302,20,61,8,0,41,0,19,0,47,18,33,1,7,1,1,0,0,0,0,1,1,7,15,26,10,32,14,1,0,0,63,50,26,61,14,7,0,0,1,1,1,1,0,0,1,0,0
418,77,2301,32,48,10,9,40,25,21,0,46,29,37,1,7,1,1,1,1,1,1,0,0,24,15,3,2,10,24,0,1,0,53,18,13,41,9,1,0,0,0,1,1,0,0,0,0,1,1
418,85,2290,20,40,1,0,59,27,27,6,40,24,39,1,8,0,1,0,1,0,0,1,1,6,17,11,9,15,20,3,35,0,92,6,24,42,6,2,0,0,0,1,0,0,0,0,1,0,1
418,83,2272,31,63,4,9,48,0,29,0,46,14,71,1,7,1,1,0,1,0,1,0,1,39,35,38,6,11,24,0,1,1,52,57,11,39,9,0,0,1,0,1,0,0,1,0,0,1,0
418,28,2268,22,49,2,0,41,1,29,0,52,26,80,0,5,1,0,0,0,1,0,0,1,0,7,0,10,22,26,5,0,0,59,8,17,61,2,3,1,1,1,1,0,1,0,1,1,1,0
418,72,2268,20,61,12,0,37,11,20,1,50,22,71,0,7,1,1,1,0,1,1,0,1,21,41,19,19,11,21,0,1,0,45,22,13,40,9,1,0,1,1,1,1,1,1,1,1,0,0
418,67,2261,32,67,9,1,51,0,36,1,51,24,73,1,7,1,1,1,0,1,1,1,0,5,38,38,1,29,26,1,0,0,52,17,3,49,9,0,1,0,0,0,1,0,1,1,0,1,0
418,42,2257,31,60,4,11,48,17,30,0,47,24,71,1,7,0,1,1,0,0,1,0,1,39,7,38,14,11,24,0,1,1,52,58,11,40,9,0,0,1,0,0,1,0,1,0,0,1,1
418,60,2256,26,65,3,0,45,0,25,1,52,22,81,0,7,1,1,0,1,1,0,1,1,35,39,38,1,17,8,0,1,0,62,56,11,47,9,0,1,0,0,1,1,1,1,1,1,0,1
418,76,2247,28,39,12,1,47,37,24,0,42,20,73,1,7,0,1,0,1,1,0,1,1,14,36,31,10,24,15,7,1,1,39,50,8,49,9,2,0,0,0,0,0,0,1,1,1,0,1
418,20,2236,27,72,6,2,40,1,33,0,43,27,71,1,5,1,1,1,0,0,1,1,0,2,13,1,1,21,26,1,0,0,79,20,2,40,9,1,1,0,0,1,1,0,0,1,0,1,0
418,70,2232,28,67,6,1,44,15,32,12,42,23,34,1,7,0,1,1,0,0,0,1,0,41,8,22,5,25,3,1,0,1,54,50,22,49,9,13,1,0,1,0,1,1,0,1,0,1,0
418,62,2223,32,68,0,1,45,0,19,1,48,18,81,1,7,1,0,0,0,1,1,1,0,5,41,24,9,25,13,0,1,0,47,54,12,49,9,0,1,0,1,1,1,0,1,1,1,0,1
418,32,2221,30,61,1,1,35,21,25,0,52,21,71,1,7,0,0,1,1,0,1,0,1,24,2,25,16,12,15,1,1,1,52,51,12,37,9,0,0,0,1,1,1,0,0,1,1,0,0
418,87,2216,26,42,2,2,54,21,11,8,60,23,32,1,8,1,0,1,0,1,1,0,0,7,14,4,0,9,21,1,24,1,64,20,21,41,11,1,0,1,0,0,0,1,0,0,1,1,0
418,38,2212,30,67,11,0,37,14,28,0,52,21,71,0,7,1,0,1,1,0,0,1,0,40,40,38,3,25,21,1,0,1,49,22,2,49,9,0,1,0,1,0,0,0,1,1,1,0,1
418,18,2211,26,47,3,2,41,0,26,1,50,23,35,1,7,1,1,1,0,1,0,1,1,0,7,12,0,22,22,0,0,1,59,48,18,61,4,3,1,0,1,1,0,1,1,0,0,1,0
418,95,2203,27,48,10,2,40,33,24,5,38,21,34,0,4,0,1,1,0,0,0,0,1,5,22,10,1,17,22,1,26,1,55,14,24,45,3,3,1,0,1,1,1,1,0,0,1,0,1
418,86,2199,20,42,10,2,46,37,15,10,38,18,36,1,5,1,1,1,1,0,0,0,0,1,12,13,7,9,25,2,13,1,54,5,22,39,15,1,0,0,1,1,0,0,0,1,1,1,0
418,96,2192,25,32,11,0,57,33,10,11,46,20,30,1,4,1,1,0,0,0,1,0,1,6,37,15,6,8,16,4,20,0,88,15,23,41,5,1,1,0,0,1,1,1,1,0,1,1,1
418,11,2182,32,63,9,1,51,0,32,13,55,15,33,1,7,0,1,1,1,1,1,0,1,7,11,26,10,29,25,1,22,1,51,50,17,49,2,1,1,1,1,1,1,0,1,1,0,1,0
418,81,2179,25,52,7,0,55,0,30,1,49,24,64,0,7,0,0,1,0,0,1,0,1,9,7,26,11,11,12,1,1,0,65,56,14,42,9,0,1,1,1,0,0,0,1,1,0,1,0
418,94,2174,21,42,1,4,53,32,28,8,32,22,30,0,5,1,0,1,1,1,0,1,1,3,18,0,1,10,26,5,26,1,77,19,19,44,8,1,0,1,1,1,0,1,1,1,1,0,0
418,65,2154,27,35,12,2,50,25,15,8,39,23,29,1,7,0,1,0,0,1,1,0,0,5,23,5,10,3,17,9,12,0,64,13,21,37,15,4,0,0,1,1,0,0,0,1,1,1,0
418,58,2144,30,31,0,0,63,29,13,12,56,19,39,1,7,0,0,0,0,0,1,0,1,8,19,10,5,8,28,1,11,0,64,51,15,49,9,4,1,1,1,0,0,0,1,1,0,0,1
418,8,2135,31,53,0,6,33,37,15,15,34,20,71,1,7,0,1,1,1,0,0,0,0,14,11,22,16,24,17,0,1,0,53,50,15,62,11,1,1,1,0,1,0,1,0,1,0,0,1
418,30,2135,30,63,0,9,48,0,25,0,52,19,80,0,7,1,1,1,1,0,0,0,0,7,7,24,6,12,8,1,1,0,62,58,7,37,9,0,0,0,0,1,1,1,1,1,0,0,0
418,55,2123,25,60,15,0,55,0,34,1,49,27,66,1,7,1,1,1,0,1,1,1,0,14,38,26,14,27,25,1,0,0,39,50,16,44,9,0,0,0,1,1,1,1,1,1,1,1,1
418,6,2112,36,53,6,9,33,28,17,0,46,21,71,1,7,1,1,1,0,0,1,0,0,32,11,32,16,14,11,1,1,0,53,58,15,62,9,1,0,1,0,1,1,0,0,1,0,0,1
418,78,2094,33,53,0,1,31,0,19,1,53,19,71,1,7,0,0,0,0,0,1,0,1,37,39,27,10,12,14,1,1,1,47,51,12,55,9,0,1,1,1,1,0,1,0,0,1,1,0
418,56,2092,36,61,11,0,41,0,19,1,42,21,33,1,7,0,0,0,1,1,0,1,1,23,40,25,10,12,6,1,1,1,51,59,24,37,9,0,0,1,1,0,0,1,1,0,1,1,0
418,23,2087,31,61,4,1,45,17,25,0,52,21,75,1,7,0,0,1,1,1,0,1,0,39,39,25,0,12,8,1,1,0,62,51,15,47,9,0,0,0,0,1,1,0,1,1,0,0,0
418,33,2046,26,58,2,9,30,1,30,1,52,21,80,0,7,1,0,1,0,1,1,0,1,42,40,24,10,22,11,1,0,1,44,48,17,55,2,0,1,1,1,1,0,1,0,1,1,1,0
418,9,2030,22,58,2,1,51,1,32,1,44,16,80,0,7,0,1,1,0,1,1,1,1,5,7,25,8,29,25,1,22,1,50,45,3,51,9,1,0,0,1,0,0,1,1,0,0,0,0
418,34,2024,22,57,4,0,55,1,32,1,49,19,64,0,7,0,1,0,0,1,0,1,1,35,31,32,14,29,8,0,1,0,53,50,2,54,9,1,0,1,1,0,1,0,1,1,1,0,1
418,17,2022,21,68,0,14,30,14,25,0,52,21,80,1,7,0,0,1,1,1,1,1,0,37,40,31,14,11,24,0,1,0,44,50,11,55,9,1,0,0,0,1,1,1,0,1,0,1,1
418,39,2015,31,60,4,1,42,1,25,1,52,14,71,0,7,0,1,1,1,0,0,1,1,39,36,38,9,29,24,1,1,1,62,56,11,46,9,1,0,1,0,1,1,0,1,1,1,1,0
418,54,1954,33,53,0,1,35,0,28,0,50,17,80,1,7,0,0,1,0,1,1,1,1,7,37,32,8,12,14,0,0,0,47,50,2,37,9,1,1,1,0,1,0,0,1,0,0,0,1
418,66,1919,20,60,6,1,41,19,26,1,47,22,66,0,7,1,0,1,1,1,1,0,0,7,7,22,8,25,22,0,1,0,64,59,20,54,9,1,1,1,0,0,0,0,0,0,1,1,0
418,46,1895,26,58,2,0,45,1,30,0,52,18,82,1,7,0,0,1,0,1,0,0,1,38,39,22,10,22,15,1,0,0,59,52,17,61,2,0,1,0,0,1,0,0,0,0,0,1,0
418,68,1892,27,64,6,1,44,1,18,1,55,12,71,0,7,1,1,1,0,0,1,1,1,37,15,38,13,11,24,1,0,1,42,50,11,51,9,12,0,1,0,1,0,0,0,1,0,0,0
418,41,1875,28,59,9,1,41,1,14,0,47,21,73,1,7,0,1,1,0,1,0,1,0,7,7,26,10,25,8,0,1,1,40,22,8,59,9,1,1,1,0,1,0,0,1,0,0,0,1
418,53,1869,32,67,4,0,42,0,30,1,47,19,71,1,7,1,1,0,0,0,1,1,0,7,7,26,6,25,26,0,0,1,51,17,2,37,9,0,0,1,1,0,1,0,1,1,0,1,1
418,13,1850,35,61,0,0,41,1,25,0,52,16,80,0,7,1,0,1,1,1,0,0,0,18,39,26,10,12,8,1,1,1,62,48,12,61,2,0,0,0,0,1,1,1,0,1,0,0,0
418,50,1847,33,68,1,0,35,17,19,0,52,16,71,1,7,1,0,1,1,1,1,1,0,37,33,25,8,11,24,1,1,0,47,51,8,55,9,0,0,1,0,1,0,0,0,1,0,1,1
418,44,1687,26,59,3,0,41,14,28,1,52,21,82,0,7,0,1,1,1,0,0,1,0,40,39,19,14,12,14,1,1,0,62,20,11,41,9,0,0,1,0,0,1,0,0,1,0,1,1
418,90,1522,18,35,9,4,52,31,18,5,46,26,37,1,5,0,0,1,1,0,0,1,1,8,24,15,10,7,21,1,12,0,97,19,15,47,14,4,1,1,0,0,1,0,1,1,1,0,0
418,93,1388,22,45,0,0,55,33,25,7,35,22,38,0,4,1,1,1,0,1,0,1,0,7,32,12,9,20,30,2,19,0,99,19,19,44,3,1,0,1,0,0,0,0,0,0,0,0,1
418,35,1380,30,58,2,1,37,1,30,0,52,21,71,1,7,1,1,1,0,1,0,1,1,0,40,24,8,6,15,0,1,1,59,22,11,58,9,0,0,0,1,0,1,1,0,1,0,0,1
418,75,1336,24,49,2,1,43,30,28,1,46,26,39,1,7,1,0,0,0,1,0,1,0,37,11,23,9,24,8,9,0,1,73,50,22,60,4,0,1,1,1,1,1,1,0,1,1,1,1
418,57,1241,27,37,12,4,54,29,33,8,57,19,36,0,7,0,1,1,0,1,0,1,1,4,23,22,5,4,14,5,13,0,65,15,19,55,9,0,0,1,0,1,0,0,1,0,1,1,0
419,35,3350,22,53,4,10,42,20,25,0,48,14,72,0,7,0,1,1,0,0,0,1,1,5,4,38,8,10,24,0,25,0,55,59,3,52,9,0,0,1,0,0,1,0,0,0,0,1,0
419,70,3130,25,53,7,8,39,14,33,0,55,16,72,1,7,0,0,1,1,0,1,1,1,35,34,33,16,12,15,0,0,1,55,62,16,37,9,1,0,0,0,1,1,0,1,1,0,0,1
419,79,3127,32,60,2,0,45,1,25,1,52,14,71,1,7,0,0,1,1,1,1,1,0,42,19,31,10,29,11,0,1,0,51,50,8,66,9,4,1,0,1,0,0,0,0,0,1,1,1
419,21,3121,32,60,7,1,37,40,25,0,52,18,35,1,7,0,1,1,1,1,0,1,0,8,13,26,2,29,15,1,15,0,47,58,18,47,9,0,0,0,0,1,0,0,1,1,0,1,1
419,54,3087,25,61,13,0,32,17,25,1,50,14,72,0,7,1,1,1,0,1,0,1,0,6,34,38,13,11,22,0,0,1,51,50,3,49,9,1,0,1,0,1,1,0,0,1,0,0,0
419,62,3049,30,60,4,0,49,1,25,1,52,14,69,1,7,1,0,1,1,1,1,0,0,18,39,43,14,33,15,1,0,0,65,56,12,47,9,1,0,1,0,1,1,1,0,1,1,1,1
419,8,3037,27,53,4,1,46,17,25,0,52,16,71,0,7,0,1,1,0,0,0,1,1,43,7,33,8,10,15,0,0,1,48,59,17,61,2,0,1,0,1,0,0,1,0,1,0,1,1
419,51,3001,26,55,2,1,45,0,19,1,50,14,77,0,7,1,1,1,0,0,1,0,0,33,16,38,14,24,8,1,0,1,39,56,11,43,9,0,1,1,0,0,1,1,1,0,0,0,1
419,47,2984,29,61,2,0,45,0,25,0,52,16,77,0,7,0,0,1,1,0,1,1,1,39,39,25,14,12,6,1,1,1,68,51,12,46,9,0,1,1,0,1,1,1,1,1,1,0,1
419,49,2952,26,56,0,1,45,1,25,0,50,14,77,1,7,1,0,1,0,1,1,0,1,5,36,24,8,31,24,0,22,1,47,51,3,51,9,0,1,1,0,0,1,1,1,0,0,1,1
419,68,2945,36,58,2,1,42,0,37,1,43,16,80,0,7,0,0,1,1,1,1,1,1,37,7,26,10,22,21,1,1,0,49,60,13,66,9,0,0,0,0,1,0,0,1,1,1,0,0
419,18,2934,32,60,0,0,45,17,25,0,39,14,71,1,7,0,0,1,1,0,0,0,0,18,40,26,5,24,8,0,1,0,48,48,6,40,9,1,0,0,1,0,0,0,0,0,0,1,0
419,22,2932,26,49,2,0,48,30,25,8,28,16,71,0,5,1,1,1,0,0,1,0,0,39,10,38,15,29,26,2,15,0,73,49,18,44,9,0,0,1,1,1,0,0,1,0,0,1,1
419,26,2925,26,59,12,0,48,0,19,1,50,19,71,0,7,0,1,1,1,0,0,0,1,5,36,38,8,25,8,0,22,0,39,55,3,63,2,1,0,1,0,1,1,0,1,1,0,1,0
419,75,2915,37,53,6,9,37,27,30,0,46,21,67,0,7,0,1,1,0,1,1,1,1,32,10,33,10,14,15,1,1,0,59,58,12,60,2,0,0,0,1,0,1,0,1,1,1,0,1
419,3,2880,30,61,0,0,45,0,25,0,52,21,80,1,7,1,0,1,1,1,0,1,0,18,39,25,5,12,8,1,1,1,62,51,12,47,9,0,0,0,0,1,1,1,0,1,1,0,0
419,31,2853,26,61,2,1,41,1,26,1,52,19,80,1,7,1,0,1,0,1,0,1,1,7,7,24,3,22,8,0,1,1,47,48,17,55,2,0,1,0,1,0,1,1,0,0,1,0,0
419,30,2800,33,60,0,0,45,1,33,1,52,14,77,0,7,0,1,1,1,0,1,0,1,18,39,24,12,29,14,1,0,0,61,56,19,46,9,1,1,0,0,1,1,1,0,1,0,1,1
419,37,2798,32,61,1,0,45,1,25,0,48,14,66,1,7,0,1,1,1,1,1,1,0,5,40,29,3,24,8,1,1,0,47,48,16,56,9,0,0,0,1,1,1,1,1,0,0,0,1
419,5,2778,32,61,0,0,45,1,25,0,52,19,77,0,7,1,0,1,1,1,1,1,0,7,39,24,3,12,8,0,1,1,47,51,12,55,9,0,1,0,0,0,1,1,1,0,0,0,1
419,84,2758,30,60,1,1,45,1,25,1,52,21,80,0,7,0,0,1,0,1,1,0,0,18,36,25,5,12,8,1,1,1,50,51,12,50,9,0,0,1,0,1,1,0,1,0,1,0,1
419,42,2742,26,59,2,1,41,1,35,1,49,21,71,0,7,0,0,1,0,0,0,1,0,40,37,38,12,22,15,0,0,0,55,50,17,48,2,0,0,0,1,1,1,1,0,0,1,0,1
419,45,2702,28,59,0,1,45,17,25,0,39,14,73,1,7,0,0,1,1,1,0,0,0,18,44,26,5,27,3,1,0,0,39,48,16,63,9,2,1,1,1,0,0,0,1,1,1,1,0
419,57,2700,26,60,2,0,49,1,25,1,52,21,71,0,7,1,1,1,0,0,0,0,0,18,36,36,14,34,14,1,0,1,62,57,11,43,9,1,0,1,1,0,0,0,1,0,1,0,1
419,16,2690,38,49,4,0,50,15,32,14,43,21,39,0,7,0,0,0,1,0,1,1,0,10,7,33,8,32,15,5,0,1,59,8,13,55,2,0,1,1,1,1,0,1,0,1,1,1,0
419,44,2678,40,57,4,0,41,33,28,0,48,21,80,0,7,1,0,1,0,1,0,1,1,7,12,27,10,14,10,1,1,0,47,46,11,61,2,0,1,1,0,1,1,1,1,1,0,0,1
419,83,2669,32,64,1,0,47,1,25,12,53,19,34,1,7,0,0,1,0,1,0,1,1,41,8,22,5,12,0,0,1,1,47,50,12,46,9,0,1,0,0,0,1,0,1,1,0,0,0
419,10,2636,32,63,4,9,45,1,25,0,49,19,71,1,7,0,1,0,1,1,1,0,0,36,39,25,3,12,7,0,1,0,46,51,12,49,9,0,0,0,1,1,1,1,0,0,0,0,1
419,36,2623,32,60,5,1,48,1,25,1,48,21,71,0,7,0,1,0,1,1,1,1,0,43,36,26,6,11,14,1,0,1,47,51,11,56,9,0,1,1,0,1,1,0,0,0,1,0,1
419,14,2614,32,61,1,0,45,17,25,0,39,14,71,0,7,0,0,1,0,1,1,1,1,18,41,26,3,24,8,1,1,0,44,51,18,56,9,0,1,1,1,1,1,1,0,0,1,0,1
419,29,2604,32,62,5,0,45,17,25,0,48,14,71,0,7,1,0,1,0,1,1,0,1,18,41,29,0,24,8,0,1,0,47,51,11,56,9,0,0,0,1,0,1,1,1,1,1,0,1
419,17,2567,22,60,9,9,35,1,13,1,52,18,71,1,7,0,1,0,0,0,1,0,0,36,15,38,13,11,14,0,1,0,62,53,20,49,2,7,1,1,1,1,0,1,0,1,0,0,1
419,59,2560,40,68,4,8,39,29,16,1,48,16,80,1,7,1,1,0,1,0,0,1,1,1,11,24,14,10,15,1,1,1,53,59,13,55,14,1,0,1,0,0,0,1,1,1,1,0,0
419,64,2495,26,72,1,0,27,0,19,1,52,21,71,1,5,0,1,1,0,0,1,1,1,36,10,38,14,11,10,1,0,1,68,51,6,44,4,1,1,0,1,0,0,0,1,0,0,1,0
419,78,2488,25,63,14,0,42,25,19,0,45,23,33,1,7,1,1,0,1,0,1,0,0,2,11,26,10,25,24,1,1,1,51,56,21,61,2,0,1,1,1,1,1,1,0,1,0,0,0
419,19,2484,30,49,0,1,45,0,25,12,28,16,82,0,5,1,1,1,1,0,0,0,0,18,43,28,19,29,26,1,0,1,73,8,12,44,9,0,0,0,0,0,0,0,1,0,0,0,0
419,11,2472,36,60,4,0,48,1,25,1,52,14,71,1,7,0,0,1,1,0,1,1,1,37,36,26,6,29,8,0,0,0,67,56,11,46,9,0,1,0,0,0,0,0,0,0,1,1,1
419,94,2455,22,33,4,1,62,21,16,8,55,23,29,0,8,1,0,1,0,0,1,1,1,10,18,2,10,1,29,5,19,1,96,10,24,37,4,1,0,1,0,1,0,1,1,0,1,1,1
419,89,2448,19,48,2,0,50,33,11,10,46,27,38,0,4,0,0,0,0,0,1,1,1,0,28,0,10,6,19,3,25,1,76,17,20,39,4,1,0,1,0,1,0,0,1,0,1,1,0
419,60,2447,26,49,2,1,42,0,24,12,28,21,69,1,7,1,0,1,1,1,0,0,1,5,36,38,3,29,23,0,22,0,55,8,17,45,4,1,0,1,0,1,1,0,1,1,0,1,0
419,92,2425,30,39,9,4,48,33,22,14,31,25,34,0,8,0,0,0,0,1,0,1,1,10,21,13,3,12,21,3,21,0,75,10,19,45,4,2,1,0,0,0,1,1,1,0,0,0,0
419,9,2416,20,49,1,0,43,17,25,0,39,14,66,0,7,0,1,0,1,0,0,0,1,16,40,15,5,24,29,0,0,0,62,50,16,36,9,3,0,1,1,1,0,1,1,0,0,1,1
419,28,2400,29,56,12,1,56,0,25,8,46,14,67,1,7,1,1,1,0,1,0,1,1,3,39,14,3,29,25,0,24,0,55,5,18,37,9,0,0,1,0,0,0,0,0,1,1,1,1
419,87,2382,23,39,12,5,44,33,16,11,40,19,35,0,5,0,0,1,0,0,0,1,1,0,27,14,8,18,17,4,14,0,57,20,16,43,5,2,1,1,0,1,1,1,0,1,0,1,0
419,38,2381,30,64,4,0,48,1,35,0,52,21,71,0,7,0,1,1,1,0,0,1,0,41,37,26,12,25,8,0,1,1,55,53,22,50,9,0,0,1,0,0,1,0,0,0,0,1,1
419,12,2366,20,55,0,0,42,31,33,1,25,23,80,1,7,1,1,1,1,0,1,0,0,8,13,12,2,12,15,1,0,0,56,59,18,45,14,3,1,0,0,1,1,1,0,1,1,0,0
419,90,2358,30,40,4,5,51,37,17,13,33,28,35,0,6,0,0,1,1,1,0,0,1,8,30,11,4,2,30,5,31,0,90,12,19,35,10,3,0,0,0,1,0,1,0,0,1,0,0
419,41,2355,26,68,2,1,46,1,17,1,49,21,80,1,7,0,1,1,0,0,1,1,1,0,7,33,10,10,15,0,1,1,59,48,13,53,2,0,1,0,0,0,0,0,0,0,0,1,0
419,86,2340,27,50,3,5,42,36,25,8,31,25,29,1,4,1,1,0,1,1,1,0,1,5,27,5,7,24,11,2,28,0,68,17,21,40,9,1,1,1,0,1,1,0,0,0,1,1,1
419,13,2339,33,68,0,0,44,1,25,1,52,26,71,1,7,1,1,1,1,1,1,1,1,39,36,25,14,29,7,0,1,1,51,58,11,50,9,1,0,0,1,0,1,0,1,1,0,0,1
419,58,2337,32,61,1,1,49,15,22,0,52,21,74,0,7,1,0,0,0,1,1,1,0,7,41,38,13,11,14,0,0,1,47,57,12,55,9,0,1,0,0,1,1,1,1,0,0,0,0
419,40,2336,29,38,0,2,56,27,17,8,41,24,39,1,6,1,1,1,0,1,0,1,1,5,38,3,10,3,21,3,33,0,90,5,21,37,2,1,1,1,0,1,1,1,1,1,1,0,1
419,91,2332,30,47,4,3,46,34,30,7,29,20,38,0,7,0,0,0,1,1,0,1,0,3,17,7,3,15,21,4,35,1,83,5,23,37,12,3,0,1,1,0,1,0,0,0,0,1,0
419,71,2313,27,67,9,2,54,1,36,1,43,24,73,1,5,1,1,1,1,1,1,0,0,5,38,1,0,29,29,1,1,0,52,25,3,40,9,0,0,1,0,1,0,0,1,1,1,0,0
419,20,2312,25,49,0,1,45,0,29,14,47,21,80,0,7,0,1,1,1,1,0,0,0,3,7,24,8,32,8,5,1,0,61,10,13,60,9,0,0,0,0,1,0,1,0,0,1,0,0
419,43,2312,29,38,0,2,56,29,23,13,46,20,36,0,7,1,1,0,0,1,1,1,0,5,35,14,8,3,22,4,24,0,90,5,21,35,15,1,1,0,0,1,0,1,1,0,1,0,1
419,95,2300,23,39,3,0,58,40,15,15,30,27,36,0,5,0,0,0,1,1,1,0,0,6,19,9,6,23,14,1,20,0,100,9,21,47,9,1,0,0,0,1,1,1,0,0,0,0,0
419,93,2287,24,46,5,5,44,40,11,5,44,23,34,0,7,1,0,1,0,1,1,1,1,0,23,6,4,20,21,4,32,0,92,13,24,49,4,1,0,1,1,0,0,0,1,0,1,0,0
419,67,2279,32,61,1,0,45,17,25,0,39,14,66,0,7,1,0,0,0,1,1,0,0,20,37,24,3,23,3,0,0,1,47,48,15,43,9,1,0,0,0,0,1,1,1,1,0,0,0
419,96,2261,29,43,13,2,42,40,25,13,22,25,38,1,4,1,0,0,1,1,1,0,1,7,24,14,5,6,21,4,26,0,72,7,15,39,3,1,1,0,1,0,1,0,1,1,0,0,1
419,61,2259,26,63,0,0,32,0,31,0,52,21,80,1,7,1,0,0,1,1,1,1,1,39,11,35,13,11,23,0,1,0,59,50,17,37,9,1,1,1,1,0,0,1,0,0,1,0,0
419,32,2257,39,63,4,0,45,33,30,0,51,21,80,0,7,1,0,1,1,1,1,0,1,18,11,25,5,24,10,1,1,0,59,48,17,40,2,0,0,0,1,1,1,1,1,1,0,0,1
419,25,2252,38,68,9,7,35,1,25,1,48,21,80,0,7,0,0,1,1,0,0,1,1,10,30,33,12,11,15,1,1,1,49,47,14,51,9,0,1,0,1,1,0,0,1,0,1,1,0
419,56,2248,32,53,0,8,32,14,25,0,56,21,73,0,7,0,0,1,1,1,1,1,0,21,3,31,16,7,16,0,1,1,50,58,16,37,9,1,0,1,1,0,1,0,0,1,1,0,1
419,88,2237,25,38,6,4,52,23,11,10,56,27,28,0,6,0,0,1,1,0,1,0,1,9,19,0,2,10,11,5,12,1,53,5,22,36,12,3,1,1,1,0,1,1,0,0,0,0,1
419,72,2230,18,54,8,0,49,20,25,0,56,17,71,1,7,1,0,1,0,0,0,1,0,21,33,37,8,6,21,0,1,0,62,50,11,47,9,1,0,0,0,1,1,1,0,1,0,1,1
419,39,2229,38,68,12,9,39,1,22,0,50,19,80,1,7,0,1,1,1,0,1,0,1,10,16,32,14,25,8,1,1,0,53,59,3,55,2,2,1,1,0,1,1,0,1,0,1,1,0
